SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7	SBS8	SBS9	SBS10	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60	SBS61	SBS62	SBS63	SBS64	SBS65	SBS66
SBS22	0.21647394298541342	0.26344881806618253	0.29925835287255614	0.15137209305161087	0.17010080507011668	0.2911223682440138	0.14298636354668412	0.03684865294233378	0.07978591268085664	0.19944866260968394	0.2594533572414133	0.15232548573534743	0.1212991264967245	0.1106403663429753	0.164431959511351	0.17471247785505542	0.09292377116098302	0.12958140932799056	0.08437630433788755	0.08881350126962421	0.37842991702125217	1.0	0.08321105918943589	0.24550592669107885	0.17516670658602906	0.08896927960834064	0.2288251275100052	0.3557821470803848	0.24837260099695047	0.2655395390552516	0.21308537662078653	0.5998918196378656	0.20082231140726817	0.13129126897159737	0.3664514146073561	0.18725487550297867	0.4334370914455289	0.10361029577053622	0.16881338554942132	0.2802699215119692	0.30622165789258565	0.19894820500412783	0.13183794618946326	0.20789488334391254	0.19846461118336503	0.1340861935817911	0.18750602375884204	0.253670458785686	0.17060609301712815	0.1237018699564319	0.2751311843811313	0.27659690394290803	0.16224403909545854	0.17167437321097	0.25075905734179915	0.1571109299588517	0.2859802963645111	0.18338285022150883	0.13798713327710763	0.26736560131665466	0.14719653936986699	0.18562205351002434	0.11146592416490309	0.2303523426529205	0.14365530133224744	0.29919538075763963
SBS23	0.27087006518015916	0.21968991928606807	0.18184140016123151	0.1905820976971797	0.1568325686542638	0.2513657259951615	0.14793521000305807	0.07459214942715016	0.1877649585092702	0.5814180564775075	0.24360561635497271	0.18682906381668857	0.25786316769922063	0.6700905528950933	0.17605133456738703	0.1889084791213689	0.10624893996860836	0.21705738789041504	0.1138394379865749	0.12462936414137314	0.13655520268711346	0.08321105918943589	0.9999999999999999	0.16029577367009562	0.572768720849797	0.13565330566797304	0.3257277317798667	0.14606015697011027	0.22246635396929915	0.39732299651547226	0.19506846550942786	0.24185243691980254	0.3103758073026108	0.4991097013954934	0.14304873981878577	0.17180313212062767	0.3865067373535218	0.15652830034735565	0.35684354440488397	0.16291205228211383	0.16731310010200195	0.21837479338151033	0.22936092090468913	0.3260102349454653	0.28018981635634127	0.3073135807365919	0.302413155065921	0.2188225322315315	0.1683942030553838	0.1727270488943821	0.32010058445484446	0.38942962354774646	0.33420443740674594	0.35719384347377897	0.27799367259927665	0.21508017757818043	0.312405345639094	0.29004201504912025	0.26949257819816835	0.46054078821738237	0.27431209706611565	0.23178605006467395	0.14931400974429407	0.26819145890795426	0.24661072770353487	0.31682768468778316
SBS24	0.4401528478289755	0.6039006218271198	0.5955783602030879	0.38345576591667335	0.30879335379292555	0.5897057849786963	0.38253171611580516	0.0615241501747085	0.30775956773330565	0.45560128280711165	0.44717667833797803	0.3397572567491308	0.1880885564989342	0.32997335472744	0.3777402725463627	0.3367000646831585	0.299037813507356	0.4719070299369023	0.17351020351946947	0.2687476967669066	0.5279682033245012	0.24550592669107885	0.16029577367009562	1.0	0.3723686219812716	0.1622677484654442	0.45571137816502644	0.30804075031790235	0.5308180194342642	0.5002886844731599	0.6342032089145256	0.41840993221422806	0.40856721059058054	0.33728120907017356	0.26000597941538134	0.48154203353628966	0.5438981061774288	0.23158278244247138	0.40489187114688685	0.3582582092734602	0.6151643629265555	0.3119885501505742	0.41830485897406855	0.5600678942578394	0.4382671533387541	0.31861466055938287	0.5061070816147464	0.49877004330305064	0.3682273506121703	0.446475751596118	0.5286742837039509	0.34543366711954443	0.45015897174279657	0.3473199262274007	0.495104560372237	0.4579573897929737	0.42154908661230445	0.29232529756607184	0.4633140599274147	0.3821565095261315	0.2920201618916899	0.4972174649172695	0.27460531254318193	0.3014384159299577	0.4930815169910377	0.4793364683544705
SBS25	0.4444572336839238	0.4441707755295584	0.3619418732915457	0.3598169245675855	0.2831911680397594	0.549349504688604	0.277496661141013	0.1394816954067811	0.31121910831569316	0.6099988652665129	0.4132276207271529	0.2867459287287178	0.350293263284933	0.7043774369990123	0.3443941721398594	0.2482089226238608	0.21004584579512448	0.32068273353812304	0.21776543941070214	0.22015095409519683	0.19582583123627592	0.17516670658602906	0.572768720849797	0.3723686219812716	1.0	0.18692307967115052	0.49716802801849247	0.3236311654878466	0.4650576900343401	0.5298032708799388	0.4350701327844254	0.32055105014835295	0.4084591574197404	0.6141759169596689	0.18976257993595697	0.4189227119499947	0.5893679754490952	0.23951734346062478	0.39430559244696667	0.22370792008707385	0.28024032797152204	0.35499352217142394	0.43271620412850503	0.5033503846211458	0.4069349561783962	0.5562353247543994	0.4147481892637169	0.4215110790298698	0.3628991258858802	0.2918184160659225	0.40318957047323845	0.4659772956493425	0.5588635479474179	0.465753370013631	0.46114928419750645	0.3658314479346684	0.3823818687078993	0.32147700415311625	0.33291867703035727	0.382260262931454	0.3399948784808427	0.4105598960566203	0.22781505765218593	0.35007885657792726	0.466506520284891	0.4735165630065105
SBS26	0.4751550709391943	0.26120399096794455	0.3839344483455776	0.1601183701629508	0.2932812128123444	0.2743341917605969	0.5330804857127805	0.10208341593421234	0.0988239239033708	0.38394619085862053	0.47413658484140164	0.21103577890109415	0.23436508269945375	0.23586571884254784	0.4714911485077108	0.23241087049088047	0.27428171583791167	0.1770600485330985	0.363548638997297	0.30992292385039344	0.27006028498601636	0.08896927960834064	0.13565330566797304	0.1622677484654442	0.18692307967115052	1.0	0.4810650044983235	0.19552352505288567	0.17248112433530052	0.37764917886764376	0.26274576251659293	0.2264010549664707	0.48270207458440556	0.2114962313838943	0.13331241606870756	0.1572822651914933	0.41787940442636823	0.12127265300278069	0.28663313070485874	0.21427672368214226	0.19441783598052095	0.34610116449871103	0.157529047891481	0.18893965689826228	0.20020934941789734	0.2403769655988882	0.25486864346507915	0.35125943851034436	0.16592067890343018	0.2962219975834395	0.258502845782349	0.30794058009030195	0.32387018980952637	0.4433757644025762	0.22574426102843387	0.3505446278555036	0.29387563079826273	0.23559657467669842	0.2280070137940314	0.4131265523213917	0.3163655699856548	0.32396821744566956	0.1616016976701385	0.2514752450192922	0.3934333345956246	0.34191081455646777
SBS27	0.6829984895035225	0.6967567801466618	0.6798571539428175	0.4434140098907079	0.479098730631577	0.5929907971017293	0.5938318667671855	0.1885278169966295	0.34875708779747705	0.6934653426470888	0.7429771678101268	0.4074004921436403	0.41918411504977254	0.47443989768679456	0.6244336212265571	0.4747322716661949	0.3649956725200054	0.5582670057385609	0.3228537739009681	0.4038019488972275	0.42841360861109934	0.2288251275100052	0.3257277317798667	0.45571137816502644	0.49716802801849247	0.4810650044983235	1.0000000000000002	0.48735143144925064	0.54862444599223	0.7852054645888751	0.534837995622246	0.5777981945511506	0.676134536018765	0.5602361687245658	0.38395174918399644	0.5226320078796962	0.5964993050694939	0.33643775010115273	0.5871543951484489	0.38744484609806473	0.4343326848335365	0.6366376535063039	0.4905016125939216	0.6184077755034694	0.6101816112112435	0.46864023528557147	0.5880987661207048	0.6229621040113997	0.44412802868969153	0.5122150247690263	0.6941985236910072	0.6248830808223914	0.6330179312439722	0.6150134929445817	0.6363768067155187	0.680501233658759	0.6801428098618942	0.5160145729977766	0.5889007184688367	0.7151536329487357	0.5296984385286367	0.6393956450845169	0.3523257540380864	0.6365143924829221	0.7057286922230042	0.598078091552618
SBS28	0.4995510013991098	0.4700517093382404	0.43105424134137926	0.21278254892675216	0.24589071126611575	0.36120136966672867	0.41143480941295835	0.23591067893073198	0.16761705763658766	0.2988601995295887	0.5026669521596568	0.21114555738406926	0.3962725960417397	0.2405176561918617	0.4248911377133015	0.18583137792039078	0.20102673315816574	0.24009087037848706	0.2205089226561928	0.16863970800944242	0.38947821861061044	0.3557821470803848	0.14606015697011027	0.30804075031790235	0.3236311654878466	0.19552352505288567	0.48735143144925064	0.9999999999999999	0.36042039759900646	0.45050818505787366	0.3568075587955118	0.35772828553237307	0.3106480425553218	0.30299456288091753	0.18234445819662976	0.7017799411010044	0.416136513002918	0.11827024772964297	0.3390102663489436	0.25650165419766546	0.22100119039161664	0.3059675095698606	0.23869324905593428	0.38711628219131367	0.36895709657159464	0.18337831732733373	0.2798653483715217	0.40846262712537895	0.2847447020261116	0.23810383280876518	0.3199038100341518	0.36353385964090523	0.38041006723654497	0.2556183980798741	0.3159074315292813	0.40015338551442237	0.31006569634499836	0.2801227120449962	0.2238996967844032	0.31194910324026826	0.27210857616670037	0.263671701124628	0.19171278706374756	0.35414574770915885	0.4383296606442517	0.3523649592943021
SBS29	0.4010510571744076	0.5518617409910954	0.45121122535866726	0.5250449562763088	0.454247900391068	0.777877667061899	0.2924493844040352	0.06959973928873167	0.41548412752428887	0.39611598638358164	0.6464665752415147	0.45434853386659896	0.19539970384664343	0.4533927555140767	0.5094001172753193	0.3919358689390866	0.31645139064597877	0.2610730730079929	0.24452065008515192	0.33912533395019506	0.3983920017831449	0.24837260099695047	0.22246635396929915	0.5308180194342642	0.4650576900343401	0.17248112433530052	0.54862444599223	0.36042039759900646	1.0	0.6847155862152954	0.49068676845967385	0.4891778276567655	0.4965262710558881	0.5595006830946672	0.5503384910320509	0.466741302692642	0.45942747046574267	0.34797243161074765	0.5080549730508168	0.2772475208103688	0.472273023385611	0.3623659052907516	0.6354822903399829	0.48586904162125205	0.6002745406871584	0.4706673770220153	0.40858474135549105	0.4731224292440812	0.40642778504575244	0.3691006466983005	0.5024064132892357	0.5038583291169009	0.4954138527837858	0.4399725221587057	0.649934493268015	0.4622510363785161	0.40636378458293515	0.3167539345161313	0.3273069323308034	0.3844848542005811	0.35707592984642494	0.5942544592754717	0.24345197453219256	0.34496688354811217	0.6199587407292625	0.5297661684309226
SBS30	0.6788732496156787	0.664477406844429	0.6462566961398418	0.4991682498569838	0.46281725190150563	0.6578517215037061	0.5366963325714329	0.2218570171788387	0.3765604955650014	0.6865166193724496	0.7226886942569961	0.46268976318637406	0.44331390720806685	0.4989553841814266	0.6240550009469549	0.49049826761573423	0.35722145600790356	0.44470444343821625	0.3623442668553976	0.41029328824400135	0.4135813815023021	0.2655395390552516	0.39732299651547226	0.5002886844731599	0.5298032708799388	0.37764917886764376	0.7852054645888751	0.45050818505787366	0.6847155862152954	1.0	0.5482636881451257	0.6161515907054887	0.702704056517371	0.580183846157334	0.4977711658520502	0.4816016606103118	0.6014488890192772	0.3789171460816037	0.6420596314708861	0.42021383449269967	0.4680244622373893	0.6144502659248745	0.6405519764636657	0.6309299528720781	0.6784225565686349	0.5772081940995989	0.6777360675840439	0.631426533541799	0.5037353379815754	0.5503570482104196	0.7268996047753917	0.6750243637297244	0.7082662490193905	0.5868685334884077	0.7445463886816295	0.6882517738725412	0.620290005606311	0.5598444759275278	0.5860272279348762	0.6545504310607391	0.5622115509440473	0.6895285789551153	0.3502151259534702	0.5489132399362833	0.6602985894446087	0.7022771415715113
SBS31	0.5986740471704741	0.7459035717308017	0.6877995209608452	0.5191897327175675	0.412270957292685	0.6009024865136218	0.5614830338013848	0.2569576016052855	0.43911892882221853	0.42348580350248494	0.4346895366024542	0.44193632743480826	0.23742771938669666	0.35902266813066835	0.3934092512902976	0.4006168498991825	0.36202506404394064	0.4788543102628727	0.22566494453470126	0.311926363120173	0.4365359542259214	0.21308537662078653	0.19506846550942786	0.6342032089145256	0.4350701327844254	0.26274576251659293	0.534837995622246	0.3568075587955118	0.49068676845967385	0.5482636881451257	1.0	0.4242680689405694	0.4709933629430146	0.4011217815203037	0.25944645746719064	0.44839870914026086	0.5919063375351182	0.2379017090702889	0.4423414522016948	0.33590667190297674	0.3393609856342244	0.4111282180609299	0.40680545450388234	0.6344640425357718	0.51345585345676	0.43103623035232036	0.5350296216330817	0.5342582568193702	0.3735920899049448	0.4544001117413034	0.47233660987654813	0.45637861238411026	0.49232847724032447	0.3541439696910421	0.4618216317485308	0.4734005675371511	0.3997857210126857	0.44999482255392553	0.3561979113920275	0.3925190921196743	0.38549417936124736	0.45069746242049163	0.24425171595107045	0.4489256965233566	0.46496430257382504	0.4100609956128085
SBS32	0.49461083011645496	0.5543185663909587	0.6041360576414976	0.4388255069572246	0.36225424948146684	0.6064971920947114	0.3425438427510634	0.08587980077746804	0.2786426225493464	0.5484697371437464	0.559304381401686	0.43465995359153176	0.2565396877748001	0.260172374795537	0.4069435816203715	0.5103162338417314	0.2128672634331767	0.3314165525605335	0.2415437846865242	0.4267850725332603	0.4022124761399304	0.5998918196378656	0.24185243691980254	0.41840993221422806	0.32055105014835295	0.2264010549664707	0.5777981945511506	0.35772828553237307	0.4891778276567655	0.6161515907054887	0.4242680689405694	1.0000000000000002	0.5223545861562117	0.34720269009642085	0.5380599562994847	0.35740561193305864	0.5244350847447132	0.301378240399182	0.4633500484659651	0.38557451574083595	0.4213814170254861	0.5096955043104446	0.37498221784485547	0.3966531705024611	0.4987203604094464	0.30465325396363024	0.45469904845196807	0.45956320273436674	0.32037240885236434	0.4247433676969086	0.5817424760491255	0.6762994765303839	0.4500208397391143	0.394416039783594	0.53684697363938	0.5404496282231772	0.5492718479492641	0.6155266751263139	0.4880576008261809	0.5729598414013887	0.40022911154525015	0.6298373440953153	0.2973173476708638	0.6137449917871556	0.41084295061242054	0.6414849408139105
SBS33	0.6307364150368089	0.5708654221973031	0.6175785184290349	0.40934638109628224	0.5036213171948231	0.6052019505517263	0.5435184440079253	0.15440127436816042	0.27853326959179014	0.6828597922215914	0.6142334865955645	0.4440763696049239	0.3283627054923431	0.40040631122986664	0.5268396452120522	0.4943152900060794	0.47890836869580883	0.44925393058909535	0.32294761180282483	0.41335657153409533	0.408270226643557	0.20082231140726817	0.3103758073026108	0.40856721059058054	0.4084591574197404	0.48270207458440556	0.676134536018765	0.3106480425553218	0.4965262710558881	0.702704056517371	0.4709933629430146	0.5223545861562117	1.0000000000000002	0.46750479045918775	0.3986453326351257	0.3800621975517907	0.4841332719386627	0.4080768202083128	0.5967071316819396	0.40494846924527117	0.41103705108199823	0.6487250833753787	0.441280246532953	0.5736681281373555	0.5209702027703971	0.4470352037264325	0.5127915756549972	0.5656134625979568	0.4140515615343696	0.46169579175829073	0.6199546672973821	0.5609534132240049	0.6283014683487087	0.5152056337811923	0.5753126292536919	0.621951532974214	0.6678619994070566	0.4501775590787438	0.4892858746621573	0.6197079044103393	0.47180350892515116	0.6312780615129858	0.3707154938005818	0.4600383751551158	0.5414349081283152	0.5810594067872127
SBS34	0.4895171115766719	0.5187322523533384	0.3101406586440302	0.404210238243525	0.5135817350105496	0.6035598051209763	0.30694114005559564	0.24456867912414493	0.3472397726350677	0.5659594991522683	0.49504633158678785	0.29933843224944906	0.5137902619187227	0.7243785166373107	0.4046431720430059	0.2818402302918744	0.42524591365558867	0.34580824582386954	0.2868188778175125	0.24590756792188775	0.2045982272702971	0.13129126897159737	0.4991097013954934	0.33728120907017356	0.6141759169596689	0.2114962313838943	0.5602361687245658	0.30299456288091753	0.5595006830946672	0.580183846157334	0.4011217815203037	0.34720269009642085	0.46750479045918775	1.0000000000000002	0.23618500498225048	0.4046773503226764	0.540053288063251	0.279146027110946	0.509899552675692	0.1751888050254301	0.2862741334428711	0.32211323747181364	0.4724789723000532	0.44217814575176534	0.4903963079177613	0.41836657036977587	0.47272614020570264	0.4300426588917067	0.3630813557871276	0.30183284892865186	0.4771924112419006	0.4826813097458837	0.49116459330516793	0.3756976502768054	0.5072408462625736	0.3619532588558412	0.4420631398332122	0.3726808251325321	0.3777113839683458	0.49068652439933574	0.348915487815723	0.470699390228921	0.2499498813459267	0.36970262831169437	0.47149450812650684	0.4302560493276671
SBS35	0.2866465647302496	0.3156326093846064	0.28062441528094073	0.3285562639861308	0.39393518095726776	0.47692543350903854	0.20801761398907015	0.06092334071570002	0.1347969028617239	0.26067718114087385	0.4510854037823203	0.25048115512099106	0.15691183719442126	0.13743247361967648	0.30544473803194316	0.2697896572602305	0.15970933425342862	0.14573948903355782	0.20800510914135628	0.2679880605121037	0.2047194793193523	0.3664514146073561	0.14304873981878577	0.26000597941538134	0.18976257993595697	0.13331241606870756	0.38395174918399644	0.18234445819662976	0.5503384910320509	0.4977711658520502	0.25944645746719064	0.5380599562994847	0.3986453326351257	0.23618500498225048	1.0	0.15814975856934937	0.23615403039278482	0.23325448352833733	0.25106268530375087	0.18497507289225518	0.43527618299927634	0.29920415543720846	0.2622520780370721	0.19812788690506875	0.279259601235891	0.21628947795453285	0.22746719789645237	0.266157386624446	0.17044917424956707	0.22163826327237163	0.35442364258396325	0.3566273046830817	0.25374230723632263	0.24545616604421988	0.48903278836381386	0.2356842212909912	0.2655927009914132	0.263357205941144	0.2104393137992347	0.2820494319231269	0.2354980245386025	0.3484955258859505	0.18244172413669973	0.2282102176490835	0.25730460502193186	0.5301179458958375
SBS36	0.42318345199863755	0.5081548010340942	0.45340920689289704	0.286305792328214	0.2423814847941231	0.49255493988209076	0.33611492653785263	0.11664627546543944	0.20201902755508375	0.3401350137038869	0.4672770534223299	0.2922801804333737	0.24765951520500357	0.34902343428923704	0.3943463467997514	0.27616796681001304	0.19857674004236206	0.3183749506947167	0.17877751459658744	0.19133567941094637	0.3778664903898993	0.18725487550297867	0.17180313212062767	0.48154203353628966	0.4189227119499947	0.1572822651914933	0.5226320078796962	0.7017799411010044	0.466741302692642	0.4816016606103118	0.44839870914026086	0.35740561193305864	0.3800621975517907	0.4046773503226764	0.15814975856934937	1.0	0.42730082268729747	0.2005961026711345	0.35574757183766287	0.30162028764281873	0.22841378055827122	0.3090271364623342	0.3477490307858233	0.4963581710372637	0.4159309998489575	0.2749614610207831	0.35482104182007446	0.3979629144952449	0.3719661402652215	0.28264193584267183	0.4226640108143509	0.4073960216330292	0.4447522716861595	0.33386692022345177	0.4170123866916049	0.4230767733055218	0.32971249439137523	0.27610269104541674	0.28585248961498194	0.36903175901328283	0.2698859563500485	0.4057183867096647	0.21078614570008591	0.4549892396831067	0.4390072939748724	0.3900888295265281
SBS37	0.4900910317078633	0.626347362091748	0.4908921969570395	0.530626994528412	0.3978227527372238	0.5601875079266688	0.3651871052152068	0.12775940550311443	0.4967673937915417	0.5980589116020649	0.53047688989732	0.4623084140381761	0.30617238401074065	0.5512839695748777	0.3830953533643083	0.3935758742820858	0.21809632007501564	0.3685846922802622	0.22866604602363	0.24770199171668944	0.5055751833000306	0.4334370914455289	0.3865067373535218	0.5438981061774288	0.5893679754490952	0.41787940442636823	0.5964993050694939	0.416136513002918	0.45942747046574267	0.6014488890192772	0.5919063375351182	0.5244350847447132	0.4841332719386627	0.540053288063251	0.23615403039278482	0.42730082268729747	0.9999999999999999	0.2492300946417787	0.4781279508988645	0.48984288388491853	0.5546986483562092	0.5460125864943994	0.46416377644307416	0.5910767988700781	0.4759822195105824	0.5380117588597384	0.5073089488485132	0.5593128942269003	0.33812291020711477	0.42687321767394026	0.6206431525211522	0.5191414903167563	0.5234249503206516	0.5260639313365681	0.4707868256028341	0.46798796373959006	0.5252564788720983	0.36888505771742464	0.5309266702064949	0.5611394757239341	0.37354962665225205	0.4973431158722032	0.2737603786472965	0.41224903622039333	0.5860751675655193	0.49453586112711606
SBS38	0.25672067303192314	0.23397531744995229	0.19858285937329131	0.2850100751592272	0.20515652565266224	0.39098179360741386	0.1499669374657245	0.038868968718279315	0.14926711361796627	0.27895042459933483	0.31167117014886025	0.21755145761398403	0.1212637150429768	0.21578929336707142	0.4038064010680575	0.4671796713526059	0.21413789891164195	0.19564564995703126	0.14232075844111913	0.18611560375700031	0.1851205764097473	0.10361029577053622	0.15652830034735565	0.23158278244247138	0.23951734346062478	0.12127265300278069	0.33643775010115273	0.11827024772964297	0.34797243161074765	0.3789171460816037	0.2379017090702889	0.301378240399182	0.4080768202083128	0.279146027110946	0.23325448352833733	0.2005961026711345	0.2492300946417787	0.9999999999999999	0.3151015094601031	0.2579949236868139	0.28504192729992683	0.3033021864929358	0.31917048236708107	0.23161415260040621	0.38741481235113356	0.3506365114921057	0.2011695490817074	0.40718452293317237	0.31676857496175403	0.28495622336623666	0.38669628661796207	0.28939948405755594	0.513405891070497	0.28379920461070685	0.40250835495264614	0.30705613802730375	0.3661588486620478	0.20797602459229042	0.3200753663117922	0.29993870043548265	0.32936766132195694	0.38422102746048353	0.13945985992811244	0.2743397688582956	0.24058098109986414	0.27054554040113343
SBS39	0.62503895818076	0.49582616042250877	0.49989766465382696	0.36953379163918837	0.34137625296075075	0.5119283262093671	0.5068616187700443	0.2533269804087612	0.29268769108843196	0.5191603202441982	0.4789977302246184	0.41943217852975506	0.44928131830474555	0.43445102857664525	0.4866675684309042	0.5883785466128508	0.3148623923928893	0.36722937697676494	0.2742565026949144	0.4310082089001686	0.46787651544990594	0.16881338554942132	0.35684354440488397	0.40489187114688685	0.39430559244696667	0.28663313070485874	0.5871543951484489	0.3390102663489436	0.5080549730508168	0.6420596314708861	0.4423414522016948	0.4633500484659651	0.5967071316819396	0.509899552675692	0.25106268530375087	0.35574757183766287	0.4781279508988645	0.3151015094601031	0.9999999999999998	0.5444976763421175	0.31905550322424864	0.4908165370214343	0.4583599843340963	0.5011761807558422	0.5860041663081359	0.3969028457528217	0.5124990080404253	0.5179681220077035	0.4206390477163665	0.5135799859120631	0.5271071659395805	0.5247366526223093	0.5305150536191184	0.4886961689995743	0.5031397818500518	0.5492462391134066	0.5330063889696838	0.4391395806562615	0.4623712678990882	0.5457437231449992	0.7587905763581901	0.6068257599720418	0.3779080139264396	0.4522744042083541	0.5360863131931309	0.4700932117855644
SBS40	0.3643592469618338	0.3086975577089849	0.27144119360006314	0.24410952169230793	0.16333645157783538	0.3247899790262347	0.2727508037662962	0.0563371253158493	0.14768295220608896	0.29778244487015026	0.25004895703098884	0.6098167293442024	0.13760422226794103	0.1746625787794388	0.35006006268856804	0.6998701086993029	0.15398832345949712	0.24294696603455856	0.1214431976107773	0.2748892981333377	0.7586633727982458	0.2802699215119692	0.16291205228211383	0.3582582092734602	0.22370792008707385	0.21427672368214226	0.38744484609806473	0.25650165419766546	0.2772475208103688	0.42021383449269967	0.33590667190297674	0.38557451574083595	0.40494846924527117	0.1751888050254301	0.18497507289225518	0.30162028764281873	0.48984288388491853	0.2579949236868139	0.5444976763421175	1.0	0.38604869849849743	0.6823719095826475	0.34543626367537245	0.3235550418628377	0.29770716346980575	0.4168481027363336	0.2847046750552078	0.5818264774393712	0.26133226202602095	0.6133839353992989	0.422265283834776	0.33395816601042366	0.416768022869394	0.31674025185429533	0.34934683548694523	0.3605429558592475	0.2722269138516166	0.2320023707463969	0.4179664707820702	0.5094343800841792	0.5176527748673285	0.37704431668861776	0.24122140046410875	0.32589116662819134	0.2937386248762023	0.330492661630936
SBS41	0.3765350660149135	0.46988619075947996	0.3673875831745802	0.38673540983365573	0.31084594956102574	0.5855633466185538	0.26374873104604446	0.06857358679123093	0.27833172088742797	0.4773485202347375	0.3665432067274612	0.2866716174682861	0.18178951436997887	0.3263188483515401	0.3866254013208499	0.2565579989358248	0.35536610385052164	0.35261082983760084	0.19447758105237214	0.3101593095304653	0.5166373844333406	0.30622165789258565	0.16731310010200195	0.6151643629265555	0.28024032797152204	0.19441783598052095	0.4343326848335365	0.22100119039161664	0.472273023385611	0.4680244622373893	0.3393609856342244	0.4213814170254861	0.41103705108199823	0.2862741334428711	0.43527618299927634	0.22841378055827122	0.5546986483562092	0.28504192729992683	0.31905550322424864	0.38604869849849743	1.0000000000000002	0.3615061187886479	0.4136147025260836	0.27324330176751743	0.2978289759685806	0.2795752947198025	0.38644544080998333	0.49732555535461886	0.23507746838171678	0.3143910009952461	0.5611734934867053	0.37378701011421744	0.4036840966250642	0.3999048694003083	0.4495444484429911	0.4093181997058375	0.351169204547725	0.28503019126603796	0.6900816789993488	0.3276853136216013	0.26399885018767744	0.4066777951987627	0.16617481845655172	0.26082203974492324	0.4358473241453955	0.4246860308621133
SBS42	0.4729746787401471	0.4814813212894137	0.5008187170051315	0.4109826825461432	0.3289987671115823	0.43882278332160973	0.3963830159596582	0.06150161321510088	0.3402790285577408	0.46983981587720036	0.4967660828923218	0.5883006981919563	0.2073990283809661	0.294201508040317	0.5284214561258265	0.5644063186734724	0.2549379742319833	0.40059890578036766	0.17561059976331542	0.3654802789736009	0.5402330056588942	0.19894820500412783	0.21837479338151033	0.3119885501505742	0.35499352217142394	0.34610116449871103	0.6366376535063039	0.3059675095698606	0.3623659052907516	0.6144502659248745	0.4111282180609299	0.5096955043104446	0.6487250833753787	0.32211323747181364	0.29920415543720846	0.3090271364623342	0.5460125864943994	0.3033021864929358	0.4908165370214343	0.6823719095826475	0.3615061187886479	1.0	0.38369580248767904	0.4662757225061251	0.4027348315514519	0.46836392092234147	0.4539082276070038	0.6755162958667772	0.30456580776832043	0.6749670010360342	0.5129487686995503	0.5414787098910293	0.5503697463374292	0.39470529803992654	0.463681152705983	0.5244102177886383	0.4891248708740787	0.390536189002306	0.452944433016071	0.6810737313136676	0.45497331567371696	0.5317474625954743	0.2982678822403782	0.4652716111150212	0.45040131020791446	0.48054215993722116
SBS43	0.36758223962627	0.4253803192822774	0.3519005798911681	0.3636274900613187	0.33806479420722296	0.5545618495841123	0.26291260703761893	0.12211465412454997	0.27108260046747523	0.40517211849361334	0.4706613986515104	0.32180055372696864	0.23717655967580104	0.40861242632903955	0.4341892008350965	0.3564770034697272	0.23743685476785745	0.31680467743113144	0.1955100623579465	0.2503943077675863	0.3113730464731715	0.13183794618946326	0.22936092090468913	0.41830485897406855	0.43271620412850503	0.157529047891481	0.4905016125939216	0.23869324905593428	0.6354822903399829	0.6405519764636657	0.40680545450388234	0.37498221784485547	0.441280246532953	0.4724789723000532	0.2622520780370721	0.3477490307858233	0.46416377644307416	0.31917048236708107	0.4583599843340963	0.34543626367537245	0.4136147025260836	0.38369580248767904	1.0000000000000002	0.44262307408398793	0.41312124930719446	0.7283976894625235	0.4497675730858959	0.5137854940811243	0.33104666012693873	0.36042801373455885	0.5295473506434853	0.42286016433041285	0.595733060876964	0.46601376237528236	0.6620822802539821	0.39798709878913663	0.41483160806234454	0.3309898532594265	0.45876250469302465	0.41905006936415923	0.4020056018557759	0.47997173537010573	0.2010347300683976	0.35769994794469395	0.45083813018844415	0.4242620385110676
